"BehaviorSpace results (NetLogo 6.2.0)"
"firefightersRTM.nlogo"
"experiment"
"09/07/2022 19:11:50:871 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","29","0","29"
"[run number]","nb-firefighters","propforest","communication?","nb-groups","[step]","count patches with [state = ""burned""]"
"5586","12","100","true","2","1018","900"
"5591","12","100","true","2","631","900"
"5589","12","100","true","2","637","900"
"5592","12","100","true","2","600","900"
"5593","12","100","true","2","660","900"
"5595","12","100","true","2","662","900"
"5590","12","100","true","2","934","900"
"5588","12","100","true","2","1242","900"
"5597","12","100","true","2","561","900"
"5596","12","100","true","2","766","900"
"5598","12","100","true","2","666","900"
"5601","12","100","true","3","573","900"
"5602","12","100","true","3","694","900"
"5599","12","100","true","2","719","900"
"5594","12","100","true","2","1895","900"
"5600","12","100","true","2","1046","900"
"5604","12","100","true","3","643","900"
"5606","12","100","true","3","594","900"
"5605","12","100","true","3","551","900"
"5603","12","100","true","3","1384","900"
"5607","12","100","true","3","966","900"
"5612","12","100","true","3","539","900"
"5613","12","100","true","3","531","900"
"5614","12","100","true","3","414","900"
"5611","12","100","true","3","1142","900"
"5609","12","100","true","3","1553","900"
"5610","12","100","true","3","1304","900"
"5615","12","100","true","3","820","900"
"5616","12","100","true","3","658","900"
"5608","12","100","true","3","1666","900"
"5619","12","100","true","3","794","900"
"5617","12","100","true","3","990","900"
"5618","12","100","true","3","889","900"
"5620","12","100","true","3","876","900"
"5622","12","100","true","3","686","900"
"5623","12","100","true","3","566","900"
"5621","12","100","true","3","880","900"
"5625","12","100","true","3","666","900"
"5631","12","100","true","3","395","900"
"5626","12","100","true","3","638","900"
"5628","12","100","true","3","745","900"
"5630","12","100","true","3","663","900"
"5629","12","100","true","3","809","900"
"5624","12","100","true","3","1226","900"
"5633","12","100","true","3","539","900"
"5635","12","100","true","3","637","900"
"5636","12","100","true","3","569","900"
"5632","12","100","true","3","911","900"
"5634","12","100","true","3","974","900"
"5637","12","100","true","3","1011","900"
"5640","12","100","true","3","501","900"
"5639","12","100","true","3","712","900"
"5641","12","100","true","3","484","900"
"5627","12","100","true","3","2239","900"
"5642","12","100","true","3","521","900"
"5643","12","100","true","3","573","900"
"5646","12","100","true","3","514","900"
"5638","12","100","true","3","1158","900"
"5649","12","100","true","3","553","900"
"5647","12","100","true","3","630","900"
"5644","12","100","true","3","821","900"
"5648","12","100","true","3","774","900"
"5650","12","100","true","3","493","900"
"5645","12","100","true","3","1053","900"
"5651","12","100","true","3","657","900"
"5654","12","100","true","3","400","900"
"5653","12","100","true","3","606","900"
"5655","12","100","true","3","515","900"
"5656","12","100","true","3","621","900"
"5661","12","100","true","3","399","900"
"5658","12","100","true","3","803","900"
"5652","12","100","true","3","1004","900"
"5662","12","100","true","3","706","900"
"5660","12","100","true","3","705","900"
"5663","12","100","true","3","483","900"
"5665","12","100","true","3","669","900"
"5664","12","100","true","3","714","900"
"5668","12","100","true","3","455","900"
"5666","12","100","true","3","605","900"
"5657","12","100","true","3","1643","900"
"5659","12","100","true","3","1574","900"
"5669","12","100","true","3","859","900"
"5671","12","100","true","3","504","900"
"5670","12","100","true","3","659","900"
"5667","12","100","true","3","1324","900"
"5673","12","100","true","3","485","900"
"5675","12","100","true","3","794","900"
"5674","12","100","true","3","651","900"
"5678","12","100","true","3","478","900"
"5676","12","100","true","3","648","900"
"5679","12","100","true","3","679","900"
"5682","12","100","true","3","480","900"
"5681","12","100","true","3","615","900"
"5677","12","100","true","3","915","900"
"5672","12","100","true","3","1407","900"
"5683","12","100","true","3","353","900"
"5686","12","100","true","3","372","900"
"5680","12","100","true","3","908","900"
"5685","12","100","true","3","522","900"
"5684","12","100","true","3","650","900"
"5689","12","100","true","3","488","900"
"5687","12","100","true","3","758","900"
"5690","12","100","true","3","739","900"
"5688","12","100","true","3","955","900"
"5695","12","100","true","3","420","900"
"5693","12","100","true","3","564","900"
"5694","12","100","true","3","566","900"
"5692","12","100","true","3","700","900"
"5696","12","100","true","3","411","900"
"5691","12","100","true","3","915","900"
"5697","12","100","true","3","530","900"
"5698","12","100","true","3","697","900"
"5703","12","100","true","4","564","900"
"5699","12","100","true","3","842","900"
"5700","12","100","true","3","949","900"
"5706","12","100","true","4","358","900"
"5705","12","100","true","4","543","900"
"5704","12","100","true","4","547","900"
"5708","12","100","true","4","505","900"
"5701","12","100","true","4","1231","900"
"5712","12","100","true","4","581","900"
"5709","12","100","true","4","742","900"
"5711","12","100","true","4","832","900"
"5707","12","100","true","4","1080","900"
"5702","12","100","true","4","1304","900"
"5710","12","100","true","4","1030","900"
"5714","12","100","true","4","611","900"
"5713","12","100","true","4","918","900"
"5718","12","100","true","4","576","900"
"5716","12","100","true","4","737","900"
"5717","12","100","true","4","676","900"
"5715","12","100","true","4","795","900"
"5721","12","100","true","4","469","900"
"5720","12","100","true","4","718","900"
"5722","12","100","true","4","387","900"
"5725","12","100","true","4","564","900"
"5719","12","100","true","4","966","900"
"5724","12","100","true","4","973","900"
"5728","12","100","true","4","678","900"
"5727","12","100","true","4","646","900"
"5723","12","100","true","4","1085","900"
"5726","12","100","true","4","1064","900"
"5731","12","100","true","4","477","900"
"5730","12","100","true","4","1063","900"
"5732","12","100","true","4","797","900"
"5733","12","100","true","4","845","900"
"5737","12","100","true","4","407","900"
"5734","12","100","true","4","803","900"
"5735","12","100","true","4","910","900"
"5729","12","100","true","4","1761","900"
"5736","12","100","true","4","1084","900"
"5740","12","100","true","4","509","900"
"5738","12","100","true","4","687","900"
"5742","12","100","true","4","476","900"
"5743","12","100","true","4","375","900"
"5739","12","100","true","4","815","900"
"5741","12","100","true","4","710","900"
"5745","12","100","true","4","415","900"
"5748","12","100","true","4","451","900"
"5744","12","100","true","4","880","900"
"5750","12","100","true","4","564","900"
"5747","12","100","true","4","718","900"
"5746","12","100","true","4","891","900"
"5749","12","100","true","4","704","900"
"5752","12","100","true","4","606","900"
"5751","12","100","true","4","602","900"
"5755","12","100","true","4","627","900"
"5754","12","100","true","4","667","900"
"5753","12","100","true","4","753","900"
"5756","12","100","true","4","743","900"
"5758","12","100","true","4","513","900"
"5757","12","100","true","4","729","900"
"5759","12","100","true","4","528","900"
"5762","12","100","true","4","555","900"
"5765","12","100","true","4","520","900"
"5761","12","100","true","4","870","900"
"5766","12","100","true","4","557","900"
"5767","12","100","true","4","640","900"
"5763","12","100","true","4","997","900"
"5768","12","100","true","4","645","900"
"5764","12","100","true","4","1483","900"
"5769","12","100","true","4","813","900"
"5771","12","100","true","4","742","900"
"5770","12","100","true","4","824","900"
"5773","12","100","true","4","641","900"
"5760","12","100","true","4","1381","900"
"5772","12","100","true","4","720","900"
"5774","12","100","true","4","647","900"
"5775","12","100","true","4","462","900"
"5776","12","100","true","4","431","900"
"5777","12","100","true","4","594","900"
"5779","12","100","true","4","459","900"
"5778","12","100","true","4","624","900"
"5782","12","100","true","4","517","900"
"5784","12","100","true","4","489","900"
"5783","12","100","true","4","630","900"
"5780","12","100","true","4","752","900"
"5786","12","100","true","4","645","900"
"5785","12","100","true","4","738","900"
"5788","12","100","true","4","526","900"
"5781","12","100","true","4","1564","900"
"5787","12","100","true","4","1151","900"
"5790","12","100","true","4","860","900"
"5792","12","100","true","4","674","900"
"5793","12","100","true","4","790","900"
"5791","12","100","true","4","565","900"
"5795","12","100","true","4","661","900"
"5794","12","100","true","4","858","900"
"5797","12","100","true","4","654","900"
"5799","12","100","true","4","451","900"
"5796","12","100","true","4","1042","900"
"5800","12","100","true","4","585","900"
"5798","12","100","true","4","894","900"
"5801","12","100","true","6","493","900"
"5804","12","100","true","6","431","900"
"5803","12","100","true","6","482","900"
"5809","12","100","true","6","417","900"
"5807","12","100","true","6","637","900"
"5810","12","100","true","6","465","900"
"5802","12","100","true","6","989","900"
"5805","12","100","true","6","973","900"
"5806","12","100","true","6","560","900"
"5789","12","100","true","4","3491","900"
"5808","12","100","true","6","1146","900"
"5812","12","100","true","6","547","900"
"5811","12","100","true","6","685","900"
"5815","12","100","true","6","695","900"
"5814","12","100","true","6","750","900"
"5813","12","100","true","6","853","900"
"5816","12","100","true","6","544","900"
"5817","12","100","true","6","471","900"
"5819","12","100","true","6","419","900"
"5818","12","100","true","6","531","900"
"5820","12","100","true","6","599","900"
"5822","12","100","true","6","590","900"
"5826","12","100","true","6","510","900"
"5825","12","100","true","6","546","900"
"5821","12","100","true","6","882","900"
"5828","12","100","true","6","500","900"
"5823","12","100","true","6","1095","900"
"5831","12","100","true","6","377","900"
"5824","12","100","true","6","939","900"
"5827","12","100","true","6","828","900"
"5829","12","100","true","6","843","900"
"5832","12","100","true","6","598","900"
"5833","12","100","true","6","572","900"
"5830","12","100","true","6","1042","900"
"5835","12","100","true","6","576","900"
"5834","12","100","true","6","885","900"
"5838","12","100","true","6","686","900"
"5836","12","100","true","6","775","900"
"5837","12","100","true","6","720","900"
"5840","12","100","true","6","873","900"
"5839","12","100","true","6","741","900"
"5841","12","100","true","6","662","900"
"5843","12","100","true","6","682","900"
"5844","12","100","true","6","539","900"
"5842","12","100","true","6","897","900"
"5848","12","100","true","6","466","900"
"5846","12","100","true","6","695","900"
"5849","12","100","true","6","577","900"
"5851","12","100","true","6","476","900"
"5845","12","100","true","6","700","900"
"5847","12","100","true","6","1011","900"
"5850","12","100","true","6","844","900"
"5852","12","100","true","6","832","900"
"5853","12","100","true","6","499","900"
"5854","12","100","true","6","533","900"
"5856","12","100","true","6","446","900"
"5861","12","100","true","6","360","900"
"5858","12","100","true","6","640","900"
"5859","12","100","true","6","486","900"
"5855","12","100","true","6","880","900"
"5860","12","100","true","6","681","900"
"5857","12","100","true","6","876","900"
"5863","12","100","true","6","776","900"
"5862","12","100","true","6","855","900"
"5865","12","100","true","6","684","900"
"5867","12","100","true","6","669","900"
"5868","12","100","true","6","564","900"
"5871","12","100","true","6","468","900"
"5870","12","100","true","6","548","900"
"5864","12","100","true","6","1227","900"
"5866","12","100","true","6","1270","900"
"5869","12","100","true","6","453","900"
"5875","12","100","true","6","411","900"
"5874","12","100","true","6","843","900"
"5872","12","100","true","6","1045","900"
"5876","12","100","true","6","647","900"
"5878","12","100","true","6","523","900"
"5877","12","100","true","6","960","900"
"5880","12","100","true","6","526","900"
"5879","12","100","true","6","689","900"
"5882","12","100","true","6","566","900"
"5883","12","100","true","6","576","900"
"5881","12","100","true","6","622","900"
"5884","12","100","true","6","857","900"
"5886","12","100","true","6","487","900"
"5889","12","100","true","6","467","900"
"5888","12","100","true","6","473","900"
